,index,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
127,187,EXC,Utilities,39971729408,19078000000.0,17938000000.0,33039000000.0,34438000000.0,2170000000.0,1706000000.0,1963000000.0,2936000000.0,2.26,2.2,1.74,2.01,3.02,2.5,17.783186,16.076,7.113274336283187,-3470500096,0.087,0.08769802780472033,0.04960311691332538,0.060242442841798374,0.09111221449851042,0.65190005,-11.534765050759994,40.25,1.6185741998060135,1.0042741255488035,1.2070891514500537,0.02275849772939412,0.012825814018178673,0.015179752082092842,0.023492322587356073,9.35344827586207,6.824,0.13170960815888352,0.21502856305844442,2.7,1.5949045
128,188,EXPE,Consumer Cyclical,16541117440,11667000000.0,8598000000.0,5199000000.0,12067000000.0,352000000.0,12000000.0,-2612000000.0,565000000.0,1.96,2.24,-1.8,-19.0,3.84,11.82,56.974487,9.447547,4.8201770408163265,2289250048,0.27224,0.15418309242225142,0.00583373845405931,-1.0315955766192733,0.14242500630199142,0.0,6.840237895899784,109.81,2.8699080157687256,4.282936315021876,3.447472353870458,0.016325773387134177,0.0005568962316688324,-0.13975387907972178,0.026382144191258873,0.2972972972972973,0.008275862068965517,-3.892697466467958,0.7097989949748744,0.45,9.167556
129,191,XOM,Energy,445212983296,398675000000.0,285640000000.0,181502000000.0,264938000000.0,55740000000.0,23040000000.0,-22440000000.0,14340000000.0,14.77,13.26,5.39,-5.25,3.36,8.7,7.455653,12.657472,0.8569716993906568,34878001152,0.27201998,0.2857743438828192,0.13667344892838287,-0.142793509385937,0.07482389773023741,0.2888,12.699950819640366,109.56,0.21119308481458504,0.28298047776387053,0.43041679923639836,0.151029487870766,0.06798004266455802,-0.06743801652892562,0.03954803818012835,1.1194344586588476,0.5097909060736807,-0.5156842468114443,0.33222129552404783,-1.13,2.2147138
130,192,FFIV,Technology,9537616896,2695845000.0,2603416000.0,2350822000.0,2242447000.0,322160000.0,331241000.0,307441000.0,427734000.0,5.34,5.34,5.46,5.05,7.12,12.6,29.53745,12.518253,2.3442421348314606,606217600,0.13338,0.13048313917742482,0.14034368931956565,0.13772584653813968,0.2428241433280897,0.0,15.87263853771319,159.13,0.2519860444280994,0.2821745325527823,0.3256943162738524,0.061059164996586555,0.06628425863669836,0.06572173102575504,0.12616498661612996,33.75523889354568,2.4946979168235703,2.9866328602376164,1.1934475812076941,1.5,3.5193448
131,193,FDS,Financial Services,16185774080,1843892000.0,1591445000.0,1494111000.0,1435351000.0,396917000.0,399590000.0,372938000.0,352790000.0,13.04,10.48,10.56,9.83,9.25,16.62,32.391872,25.41456,1.9489693251533744,471546368,0.34563,0.2981182327280593,0.3931606439888503,0.4152193735936698,0.5247852008758568,0.28030002,34.291564323956365,421.98,1.6675812373066707,0.8523101717611893,0.9749579979758866,0.09887564597109587,0.17976495908175416,0.17900554289455445,0.22780515649779678,0.003836380679429224,0.015841849522996526,0.005113963313173124,0.006697454841006574,2.11,9.670101
132,195,FAST,Industrials,32440287232,6980600000.0,6010900000.0,5647300000.0,5333700000.0,1086900000.0,925000000.0,859100000.0,790900000.0,1.96,1.89,1.61,1.5,1.38,2.12,28.969387,26.78302,13.66480612244898,875825024,0.34249002,0.34360773899848257,0.3040562750640983,0.3143202107419874,0.2967061824729892,0.6735,37.23539096247608,57.08,0.2535723318158826,0.20932220103872198,0.23785306600321968,0.23895264476981928,0.21516631774831357,0.21668726511463668,0.20813705623832207,0.007684419421746799,0.016052787743298026,0.004314884269638405,0.007240361570053173,4.54,9.594457
133,196,FRT,Real Estate,8441159168,1074378000.0,951224000.0,835494000.0,935788000.0,385491000.0,261498000.0,131706000.0,353866000.0,4.73,4.71,3.26,1.62,4.61,2.83,21.723043,36.307423,7.675987949260041,524994624,0.12722,0.1304974387375542,0.10133216978053958,0.05344870477002886,0.13957333550003728,0.91910005,15.991156218011099,102.99,1.5148198450107853,1.6245201700998448,1.8001551849171948,0.046817029554683746,0.03430687769602955,0.017312369801662123,0.05207747117288733,2.654805275300437,20.073539571658863,5.952006507592191,12.371206824220389,5.42,3.055853
134,199,FSLR,Technology,21900398592,2619319000.0,2923377000.0,2711332000.0,3063117000.0,-44166000.0,468693000.0,398355000.0,-114933000.0,0.39,-0.41,4.41,3.76,-1.09,13.25,525.6667,15.472452,39.672953846153845,-879189504,0.02621,-0.007567783374214259,0.07864568991858614,0.0721536306939703,-0.022550177396769365,0.0,-24.738436367866377,203.6,0.03158794768041082,0.040254878261801935,0.05057682331665981,-0.005352657810449548,0.06321945747804146,0.05603585124120631,-0.015292410316605703,,,,-40.87233285917497,4.71,3.626249
135,200,FE,Utilities,20793982976,12459000000.0,11132000000.0,10790000000.0,11035000000.0,406000000.0,1283000000.0,1079000000.0,912000000.0,0.71,0.71,2.35,1.99,1.7,2.69,51.126762,13.494423,19.00622957746479,-1284625024,0.04694,0.039937045052134565,0.1478962536023055,0.14909492883791625,0.13075268817204302,1.95,-16.13776032162985,36.19,2.130041314184537,2.7497406340057635,3.3822025701257425,0.008805413377288107,0.028240007043493574,0.024266822598056854,0.021559774000614644,0.6527331189710611,1.9587786259541984,1.7834710743801654,1.6028119507908611,2.12,1.98036
136,202,FI,Technology,77787234304,17737000000.0,16226000000.0,14852000000.0,10187000000.0,2530000000.0,1334000000.0,958000000.0,893000000.0,3.7,3.94,2.01,1.42,1.74,8.54,34.056755,14.75527,3.9879108108108103,1066750016,0.08153,0.08206824964318152,0.04309899198759369,0.02963192081657903,0.027077837411686224,0.0,72.36429936064795,125.05,0.6947580121967043,0.6861269061773068,0.6397772966285185,0.030166092358320715,0.017495311413920182,0.012838553183505541,0.011516785101690762,1.0528506034124012,0.5208902772354549,0.34760522496371554,0.32830882352941176,1.19,2.5671794
137,204,FMC,Basic Materials,10981210112,5802300000.0,5045200000.0,4642100000.0,4609800000.0,736500000.0,736500000.0,551500000.0,477400000.0,6.46,5.83,5.76,4.26,3.64,7.49,13.583591,11.715621,1.8135636222910219,47937500,0.22482,0.21656032226763502,0.2413250761820505,0.18480664834796595,0.1863824470992426,0.3955,226.98507222946546,86.95,0.9626863477314829,1.0395163668534355,1.0950338449165606,0.06592786873506216,0.06960392390349011,0.05414081520458651,0.04835556635975974,50.793103448275865,80.05434782608695,177.90322580645162,682.0,3.08,3.2643874
138,205,F,Consumer Cyclical,48649363456,158057000000.0,136341000000.0,127144000000.0,155900000000.0,-1981000000.0,17937000000.0,-1279000000.0,47000000.0,0.73,-0.49,4.49,-0.32,0.01,1.88,16.657534,6.468085,8.860390410958905,-895374976,0.09125,-0.04581194209333518,0.36969022444815436,-0.04167481264255458,0.0014163025463311738,0.5825,-55.873665158138174,12.73,3.248554645946071,2.8748531503122488,5.311111111111111,-0.007741789248253115,0.06978427062462311,-0.0047855841293716625,0.00018179216127672248,-0.7080057183702645,3.9465346534653465,-0.260967149561314,0.018658197697499008,-3.37,1.1142673
139,207,FTV,Technology,27936624640,5825700000.0,5254700000.0,4634400000.0,7320000000.0,755200000.0,608400000.0,1613300000.0,738900000.0,2.24,2.12,1.64,4.58,1.99,3.71,35.42857,21.390835,9.549479910714284,1040762496,0.08234999,0.07798913604725613,0.06395996720001682,0.17997144195801076,0.10002707459049683,0.125,26.690252528084944,78.91,0.33576016688353266,0.4355984945648746,0.494344169027911,0.04752495185833134,0.036949986335064224,0.10050774070959101,0.04237054876999828,0.0015689778283715335,0.0029618608825138434,0.0023418318819613555,0.001230847424436591,3.05,2.80226
140,210,BEN,Financial Services,13994113024,8275300000.0,8425500000.0,5566500000.0,5774500000.0,1291900000.0,1831200000.0,798900000.0,1195700000.0,1.66,2.53,3.58,1.59,2.35,2.61,16.831326,10.704982,6.448784337349397,-465637504,0.070199996,0.1125878026249281,0.16315911399397687,0.07898561471155272,0.12069853126734972,0.7438,-30.075175610596865,27.96,0.8159325815278964,0.6761587397758255,0.4915220722724801,0.04603964277314099,0.07576835868323926,0.03950862721243861,0.08227935205956428,0.13528598655412905,0.24980901451489687,0.20074377465638113,0.30979091639246575,-3.58,1.1669382
141,211,FCX,Basic Materials,60742832128,22780000000.0,22845000000.0,14198000000.0,14402000000.0,3468000000.0,4306000000.0,599000000.0,-239000000.0,1.47,2.425175,2.955388,0.410837,-0.164714,2.1,28.829931,20.180954,13.728540136054422,404624992,0.13248,0.22295081967213115,0.30801144492131616,0.05887556516610969,-0.025704452570445256,0.4082,150.2984126623597,42.43,0.682738669238187,0.6759656652360515,0.9544918419500688,0.06787622570606541,0.08966723585023531,0.014213173880030372,-0.005856551250949546,13.236641221374045,18.560344827586206,2.0305084745762714,-0.7887788778877888,-1.6,3.7511063
142,212,GRMN,Technology,19853989888,4860286000.0,4982795000.0,4186573000.0,3757505000.0,973585000.0,1082200000.0,992324000.0,952486000.0,5.0,5.06,5.63,5.19,5.01,5.68,20.758,18.272888,3.6545775999999996,554849152,0.16587,0.15691999471337806,0.17699899528291627,0.17989541916812482,0.198703827018944,0.5648,36.020563657633566,104.48,0.01846143183642418,0.011456031810752713,0.013770196275785353,0.12592983985606318,0.13778217048805724,0.14112805564432437,0.15445387469252686,0.8057077361051342,0.8530004776550448,0.8772506464516985,0.7901333499243037,3.62,3.2451615
143,213,IT,Technology,26712995840,5475829000.0,4733939000.0,4099444000.0,4245321000.0,807785000.0,793601000.0,266738000.0,233290000.0,11.57,10.08,9.33,2.99,2.6,11.31,29.203114,29.874447,2.5820611063094208,912533120,4.16638,3.5460583499416147,2.13875189323502,0.24461770974333014,0.24855288714064563,0.0,29.318505217651715,338.4,13.86487589882264,8.759503905049884,2.6071982744390274,0.11065948138398429,0.10700732600139908,0.03645970519003161,0.032622068118021715,0.017821258470376567,0.042700212891220994,0.0026357338247404165,-0.00010459817503603148,7.13,45.610153
144,216,GNRC,Industrials,6757924352,4564737000.0,3737184000.0,2485200000.0,2204336000.0,399502000.0,550494000.0,350576000.0,253260000.0,4.04,5.55,8.51,5.61,4.09,7.44,26.89604,14.604839,3.615059158415842,-52671000,0.07871,0.1769758848860693,0.24866765984242295,0.2521597965320979,0.24531617172713202,0.0,-126.04914991171613,106.75,0.7724544505336051,0.5970514605375256,0.7661320311617766,0.07728115614352132,0.11285748844761347,0.10835553805483858,0.09500804488479252,0.0027625540065913624,0.009977729701109177,0.0031037433650314425,0.002630979657952597,-13.68,2.7954004
145,217,GD,Industrials,61614886912,39407000000.0,38469000000.0,37925000000.0,39350000000.0,3390000000.0,3257000000.0,3167000000.0,3484000000.0,12.19,12.31,11.61,11.04,12.09,14.91,18.511896,15.1348095,1.2415758408531583,2175875072,0.18275,0.18257216716932356,0.18462672184116546,0.20222208032692676,0.256610444133461,0.42360002,28.377523426639083,226.14,0.5652735889702715,0.6516070517544357,0.8299597726837367,0.06571677813317825,0.06504503424999501,0.061725267014890464,0.07133351077987757,0.0024842512435076527,0.006472166595075766,0.0023515238828827226,0.0015311226497266336,1.66,3.1576297
146,218,GE,Industrials,123607318528,58099000000.0,74196000000.0,79619000000.0,95215000000.0,339000000.0,-6520000000.0,5704000000.0,-4979000000.0,9.23,-0.06,-6.16,4.63,-4.99,4.38,12.304442,25.929222,2.80923315276273,5100499968,0.30892,0.01006054131054131,-0.1617464648970479,0.16044104410441043,-0.1759363957597173,0.025999999,23.935611990075405,112.17,0.7759971509971509,0.8728603324237162,2.111442394239424,0.0017950659514643819,-0.032784577169464084,0.02250524754194088,-0.018718045112781957,8.922281539846649e-05,-0.004461970334909167,0.001721042907148958,0.0002644111484018329,1.65,3.9629421
147,220,GM,Consumer Cyclical,47486496768,156735000000.0,127004000000.0,122485000000.0,137237000000.0,9934000000.0,10019000000.0,6427000000.0,6732000000.0,6.47,6.17,6.78,4.36,4.62,6.99,5.2797527,4.8869815,0.7553294435857806,-1836499968,0.14009,0.1465364644795846,0.16769884841992502,0.1427270708416611,0.16108346094946402,0.050300002,-27.446637493957198,36.26,1.6919253009204627,1.8307947241564007,2.4619809016211414,0.03762351488617126,0.04094100147925367,0.027326377373572457,0.02952152501567728,0.9762185534591195,1.0353415314663637,0.764572924101832,0.7862648913805186,0.99,0.6674222
148,221,GPC,Consumer Cyclical,21932201984,22095973000.0,18870510000.0,16537433000.0,17522234000.0,1182701000.0,898790000.0,-29102000.0,621085000.0,8.55,8.36,6.27,-0.2,4.26,9.99,18.265497,15.632633,1.8283781286549707,701705024,0.31340998,0.3120284257734681,0.257478209503882,-0.009080765203151776,0.16901619639334511,0.4316,31.3236340459777,156.51,1.0987976613321733,0.9162917225048428,1.0816410779344459,0.07169892853022655,0.06262427622100233,-0.002165292742712821,0.04240753333298283,0.0031855538854253223,0.0076238287860369396,-0.00010228079039249838,0.0008092654601798901,1.9,5.388331
149,222,GILD,Healthcare,99787997184,27281000000.0,27305000000.0,24689000000.0,22449000000.0,4592000000.0,6225000000.0,123000000.0,5386000000.0,4.42,3.66,4.96,0.1,4.24,7.27,18.099546,11.004127,2.48962149321267,9621499904,0.26348,0.21651185817341695,0.29552791492594,0.006750452774271445,0.2377924944812362,0.68050003,10.393395185832349,80.17,1.189589325286435,1.2673281428028864,1.723396081444487,0.07269158316316031,0.09160878267012008,0.0017980616018828484,0.08739675791455044,3.6883534136546183,4.7555385790679905,0.2450199203187251,3.6196236559139785,3.96,4.7150354
150,223,GL,Financial Services,10848335872,5214906000.0,5112869000.0,4737921000.0,4527532000.0,739704000.0,744959000.0,731773000.0,760790000.0,7.38,7.55,7.3,6.9,6.97,11.33,15.383469,10.0203,1.3577642276422766,923051264,0.15416001,0.1510876227899444,0.08619411334698476,0.08343009057481098,0.10429914726649153,0.1175,11.72888144162706,113.3,0.42424713446725715,0.23443057729168051,0.21922059419739298,0.02896579059557878,0.025025456825385393,0.025192955448239598,0.029286543026146514,0.04451359248926101,0.034852809188099125,0.03432123317485794,0.04015690959171583,0.73,2.7094817
151,226,HAL,Energy,36412592128,20297000000.0,15295000000.0,14445000000.0,22408000000.0,1572000000.0,1457000000.0,-2945000000.0,-1131000000.0,2.71,1.74,1.63,-3.34,-1.29,3.44,14.892989,11.732558,4.329357195571956,1521874944,0.31307,0.19778560644187218,0.21704156115000744,-0.5920788098110172,-0.14116325511732403,0.2066,23.985420199992465,40.46,1.1251887267237042,1.522270221957396,2.178528347406514,0.06759836594280799,0.06527485327718292,-0.14240812379110251,-0.044567915829294244,0.0025974317471289515,0.0070498374142475215,-0.0066755634227123484,-0.0010741641007115095,0.56,4.169421
152,227,HIG,Financial Services,22693691392,22362000000.0,22390000000.0,20523000000.0,20740000000.0,1815000000.0,2365000000.0,1737000000.0,2085000000.0,5.8,5.52,6.71,4.79,5.72,9.57,12.612069,7.6436787,1.3178756379310346,3354500096,0.14166,0.13315237326681828,0.1325449756206916,0.0936085363224833,0.1281499692685925,0.2673,6.736478561937116,72.84,0.3196390580294916,0.27708345009247326,0.23453330459150679,0.024855522993070582,0.030883543576484106,0.02343781624860007,0.029442083115636074,0.039115536303096915,0.04548864226500741,0.03350823720050928,0.04299412310547479,0.72,1.6255916
153,230,PEAK,Real Estate,11454095360,2061178000.0,1896184000.0,1644875000.0,1997383000.0,500449000.0,505540000.0,413563000.0,45530000.0,1.01,0.92,0.93,0.77,0.09,0.4,20.732674,52.350002,51.83168514851486,1088404352,0.07952,0.07520232689643006,0.07759071870486703,0.06092250762151894,0.007482262289036522,1.2245,10.634314959887261,21.16,1.007727920458034,0.9783693271552167,0.9542641100297643,0.03173176928697186,0.033133827328021025,0.02597743015130129,0.0032445203201535593,0.7081721918217233,1.127581745996342,0.924004137835501,0.0500264251158365,-4.46,1.7528881
154,232,HSY,Consumer Defensive,45742452736,10419294000.0,8971337000.0,8149719000.0,7986252000.0,1644817000.0,1477512000.0,1278708000.0,1149692000.0,8.25,8.22,7.34,6.3,5.64,10.32,27.12606,21.685078,2.628494303030303,1146232576,0.54352003,0.49849827733771696,0.5358684389290842,0.5713918019842861,0.6588515490597675,0.47689998,28.99486469035757,225.65,1.4521233843221972,1.8238942068286674,2.056687056472568,0.15022778710399842,0.14190157709716583,0.14002734387191199,0.14123294999812663,12.364349126882109,15.87203643824727,,,2.64,12.3832445
155,233,HES,Energy,48075132928,11324000000.0,7473000000.0,4667000000.0,6495000000.0,2223000000.0,559000000.0,-3093000000.0,-408000000.0,6.56,7.260509,1.82,-10.15,-1.37,8.34,23.86738,18.773382,2.8617960365853663,779249984,0.21861,0.2785016286644951,0.08873015873015873,-0.5764070070816251,-0.0467246907924874,0.3392,61.627120675051565,156.4,1.1463292407917816,1.450952380952381,1.6912038762579202,0.10230567444429103,0.02724835486229588,-0.1643377078794963,-0.01873106234505555,0.0038433091751601004,0.0029101922288176864,-0.006639303806344192,-0.000528763824801614,4.74,5.787101
156,234,HPE,Technology,22756583424,28496000000.0,27784000000.0,26982000000.0,29135000000.0,868000000.0,3427000000.0,-322000000.0,1049000000.0,0.79,0.67,2.62,-0.25,0.78,2.13,22.303799,8.272301,10.471267088607595,1797250048,0.04995,0.0436971405557793,0.17159881828651544,-0.020063555361704778,0.061352204936249856,0.6076,12.705006532290826,17.68,0.6275171163914619,0.6733763957738721,0.9932706087606704,0.015195280359925074,0.0593944435778783,-0.005961307044339535,0.020249792483060827,0.40185185185185185,1.5506787330316743,-0.14838709677419354,0.4653948535936114,1.85,1.1173823
157,236,HOLX,Healthcare,18565517312,4862800000.0,5632300000.0,3776400000.0,3367300000.0,1302000000.0,1871500000.0,1115200000.0,-40200000.0,3.02,5.18,7.28,4.24,-0.76,3.99,24.933777,18.87218,6.249066225165563,736487488,0.09511,0.2670111972437554,0.44363058834684493,0.4122430873872542,-0.01763854152955114,0.0,25.425790125575087,75.95,0.5790164472335015,0.7171099416868155,1.123318054117995,0.14353117558867626,0.20981176919023756,0.15497929347675032,-0.006080682488541997,236.72727272727272,197.0,97.82456140350877,-0.7430683918669131,1.94,3.5592742
158,238,HON,Industrials,125639876608,35466000000.0,34392000000.0,32637000000.0,36709000000.0,4966000000.0,5542000000.0,4779000000.0,6143000000.0,7.7,7.33,8.01,6.79,8.52,10.06,24.51169,18.76143,2.4365493506493507,4623499776,0.30356002,0.28673710953288295,0.28801579877351624,0.26863406408094437,0.3283973056773228,0.5037,27.097885310748634,188.21,1.1299728621744904,1.0185531649516681,1.2582349634626195,0.07974307507025291,0.08596246316116023,0.07399436410367571,0.1046882189539699,5.255026455026455,4.53518821603928,6.976642335766424,10.447278911564625,2.44,7.244185
